P651	6.9,3.61,0.14,4.93,0.6,2.67,2.85,3.99,6.6,6.61
P652	3.0,8.19,5.31,6.76,8.91,8.39,0.04,0.34,0.41,4.97
P653	0.44,5.96,0.88,2.68,0.48,0.44,8.41,5.93,8.09,2.68
P654	4.88,6.3,1.94,2.79,6.41,3.58,3.8,3.62,1.93,2.52
P655	1.52,7.67,9.35,0.43,8.55,4.11,0.16,4.59,0.87,9.86
P656	4.28,4.49,1.04,3.48,6.54,1.0,2.22,2.86,4.81,3.65
P657	2.03,5.86,8.15,7.45,7.15,8.09,9.67,2.82,5.09,3.61
P658	5.24,5.73,8.41,2.38,4.03,0.23,0.34,2.88,1.02,2.28
P659	7.96,9.68,4.7,2.01,0.6,3.44,5.65,1.51,6.66,5.12
P660	2.73,6.24,1.62,7.26,4.09,1.68,3.6,2.39,9.71,0.67
P661	0.68,2.99,0.44,3.52,5.67,7.69,6.34,0.33,0.3,5.84
P662	3.51,4.12,0.22,6.1,4.36,4.22,6.37,5.03,1.03,1.65
P663	6.53,8.69,5.46,2.22,2.34,3.25,2.36,8.15,3.91,1.15
P664	3.47,6.5,3.84,5.3,2.2,0.96,7.0,7.35,8.21,3.6
P665	0.53,5.48,9.98,5.3,1.35,3.49,2.35,6.25,4.21,5.69
P666	2.5,3.23,4.66,1.4,4.79,6.43,5.19,8.98,9.64,6.68
P667	1.83,1.51,6.71,3.42,1.12,5.46,5.43,4.75,4.12,9.16
P668	9.02,3.56,4.87,0.25,9.56,8.04,5.73,9.68,2.16,0.39
P669	1.0,5.47,6.48,5.09,3.01,0.95,2.04,6.82,2.33,0.92
P670	2.21,8.67,4.47,3.92,8.24,3.13,1.01,0.4,1.01,2.16
P671	2.09,4.69,2.96,7.41,0.76,3.38,6.98,8.72,6.86,3.76
P672	2.07,7.15,9.67,3.99,7.9,8.3,4.17,0.86,1.69,3.71
P673	5.11,1.9,1.12,0.38,6.94,6.22,6.55,3.37,5.23,2.28
P674	4.07,2.52,7.07,1.55,8.78,1.52,3.65,4.21,4.02,7.45
P675	8.23,6.49,8.11,8.93,6.66,9.85,4.77,3.9,5.44,8.98
P676	7.36,1.56,4.73,8.68,9.82,8.78,9.48,0.3,9.06,7.78
P677	2.43,4.12,4.73,1.11,6.62,8.07,2.13,9.49,3.75,1.94
P678	3.31,0.14,6.76,3.13,9.49,6.2,1.87,2.57,5.13,3.06
P679	5.34,8.46,0.44,3.22,5.28,1.99,4.23,9.87,7.14,1.15
P680	3.77,8.27,4.37,8.04,1.37,5.67,2.47,0.6,0.4,2.64
P681	5.44,1.93,4.76,3.08,8.68,8.85,6.55,6.08,1.14,6.99
P682	6.62,9.83,2.63,1.27,1.13,6.72,9.39,9.06,5.45,9.51
P683	1.95,8.54,3.46,9.97,4.72,5.84,6.34,5.37,5.81,3.2
P684	0.0,3.01,9.1,4.57,4.4,0.03,7.97,6.52,1.2,3.54
P685	1.23,0.21,8.41,6.31,7.87,4.12,2.01,4.51,6.27,8.7
P686	4.81,6.76,7.56,1.07,2.38,8.59,0.21,2.26,4.26,2.18
P687	5.06,9.89,6.19,8.92,5.46,6.47,5.79,1.81,7.22,7.14
P688	9.83,4.99,7.27,1.0,5.73,0.39,7.44,7.02,4.09,5.27
P689	2.37,8.82,1.55,9.7,6.38,2.82,5.46,0.31,4.36,0.61
P690	2.75,4.91,6.2,9.39,5.38,2.96,2.42,4.35,3.87,8.36
P691	1.11,2.64,8.79,4.47,2.76,1.76,6.89,5.92,0.06,4.23
P692	5.41,8.14,4.41,6.5,2.92,3.77,9.3,2.45,9.95,4.18
P693	3.75,0.95,5.67,5.65,5.48,2.37,9.97,2.51,4.44,1.29
P694	1.37,3.31,2.26,1.29,2.32,2.27,2.02,2.88,2.75,5.42
P695	5.87,7.74,2.04,9.5,5.02,0.54,6.83,2.59,7.78,4.81
P696	9.67,6.99,6.7,0.77,8.89,8.68,4.77,1.15,5.64,2.78
P697	4.34,5.57,7.64,1.09,9.64,5.55,2.96,6.07,5.16,9.74
P698	8.76,5.31,7.9,3.27,1.72,2.24,0.8,6.48,6.94,1.29
P699	8.54,5.03,1.64,0.72,4.48,8.16,8.55,1.97,9.28,1.96
P700	1.18,2.28,7.67,1.89,0.06,6.51,9.51,2.42,4.53,4.57
P701	5.57,2.06,9.42,3.6,6.15,8.76,9.88,7.53,2.97,4.19
P702	0.31,2.35,0.73,5.18,5.31,2.38,5.06,7.47,1.77,1.11
P703	7.93,9.7,0.8,0.89,9.57,5.28,7.93,6.8,8.81,6.29
P704	7.54,3.69,9.85,5.87,5.31,0.09,4.09,5.34,8.21,9.07
P705	0.42,7.88,7.54,3.93,5.55,3.34,4.26,6.39,9.33,7.53
P706	9.95,5.78,6.02,5.11,8.94,0.35,4.07,7.29,8.79,6.24
P707	1.07,4.33,7.15,5.12,0.33,7.95,2.57,9.08,7.74,0.83
P708	5.73,9.89,5.3,8.68,5.38,0.67,8.46,5.24,0.33,9.55
P709	9.79,2.26,4.51,8.71,0.64,4.57,7.59,7.27,5.99,4.87
P710	7.37,3.19,4.82,4.35,3.59,7.57,0.02,2.68,4.95,4.57
P711	7.14,5.72,2.34,1.58,1.16,9.67,1.85,7.07,3.79,8.33
P712	0.36,8.35,1.81,3.89,5.11,7.12,8.32,2.31,6.1,8.68
P713	5.24,1.63,6.9,9.73,4.5,5.12,5.11,0.31,0.07,1.54
P714	8.25,7.98,0.44,1.66,4.92,6.08,3.5,3.43,3.88,3.29
P715	1.93,8.45,5.39,8.91,7.32,8.63,0.45,6.66,5.44,5.16
P716	3.49,0.01,3.69,1.64,3.04,3.69,3.84,9.29,3.43,9.39
P717	9.75,5.01,7.34,8.35,0.4,2.45,5.86,9.96,2.9,2.1
P718	7.44,3.47,8.97,8.89,2.29,9.35,1.05,4.81,1.49,7.92
P719	0.91,9.75,3.29,5.63,4.53,5.74,0.23,3.23,1.82,8.71
P720	1.64,6.23,8.91,6.95,5.71,5.02,3.43,7.5,4.13,1.16
P721	0.59,9.92,0.16,6.6,8.85,2.01,8.01,4.69,9.24,3.59
P722	7.2,5.32,1.53,2.28,0.81,1.86,4.07,0.32,0.55,3.98
P723	1.05,2.3,4.7,8.81,3.0,1.61,7.41,2.87,1.14,7.88
P724	8.86,8.25,6.57,8.28,6.44,9.81,8.06,3.4,6.22,4.25
P725	0.86,2.13,2.83,8.61,9.72,0.76,3.01,2.5,6.12,8.66
P726	5.15,8.53,8.67,6.42,2.33,5.26,0.44,2.97,1.56,0.0
P727	4.36,4.71,5.39,2.25,0.18,3.27,5.12,4.19,2.76,8.41
P728	6.56,1.55,1.33,9.23,0.66,6.81,3.83,9.74,0.76,6.83
P729	8.83,4.69,8.07,8.6,9.76,7.74,4.46,0.06,2.72,6.72
P730	9.39,7.97,9.64,0.25,3.84,0.85,3.21,5.72,9.55,3.2
P731	8.45,1.33,6.27,6.65,8.78,3.55,3.24,4.66,0.92,7.5
P732	3.69,0.14,4.05,9.28,2.67,9.55,3.28,8.56,9.2,2.63
P733	6.75,4.65,3.73,4.45,8.36,1.29,0.18,5.17,5.5,3.78
P734	0.29,3.4,2.12,6.97,4.39,1.13,2.68,4.27,9.14,1.59
P735	2.03,5.88,7.5,6.73,9.12,9.09,0.44,7.48,0.43,4.72
P736	3.24,8.49,9.91,1.58,0.97,8.47,8.19,5.22,9.77,9.08
P737	3.03,7.93,0.15,7.84,6.92,4.78,8.49,5.39,5.17,4.22
P738	1.23,3.16,9.99,2.42,3.74,5.45,1.3,7.82,2.46,8.86
P739	5.59,5.93,4.79,2.94,7.49,4.83,5.62,8.12,7.16,8.46
P740	3.47,0.92,8.52,8.53,1.9,1.88,9.31,5.46,3.82,8.62
P741	4.69,5.63,7.4,5.02,9.66,5.17,2.18,7.71,4.54,0.02
P742	3.19,2.52,9.73,8.65,9.05,7.14,2.66,6.05,7.26,0.73
P743	0.2,7.47,6.15,7.8,4.49,5.91,8.33,1.51,8.74,0.05
P744	5.01,1.13,2.26,8.25,3.82,9.37,0.78,9.88,5.6,7.99
P745	8.87,7.43,6.92,4.3,6.3,1.44,6.14,6.79,8.96,5.74
P746	0.1,5.59,8.13,2.24,7.79,2.32,8.93,2.89,4.92,4.18
P747	9.77,1.6,0.26,9.3,0.16,0.02,0.7,3.9,3.16,9.75
P748	7.07,6.87,2.22,7.7,6.62,4.12,9.64,2.82,1.53,3.27
P749	5.24,0.12,4.92,9.17,9.25,2.24,7.05,1.91,3.32,9.82
P750	4.97,2.15,6.75,9.2,8.04,2.93,3.2,0.28,0.54,3.27
P751	4.57,7.68,9.83,6.53,4.79,5.77,5.28,5.51,5.91,1.65
P752	8.96,7.28,3.15,0.55,3.61,2.81,3.33,4.97,7.31,0.53
P753	3.29,2.14,7.16,8.29,0.99,4.67,6.25,5.14,2.37,5.43
P754	8.88,3.04,0.94,0.99,9.55,8.79,5.89,7.6,9.85,7.78
P755	6.47,9.95,5.93,4.98,7.12,5.5,6.18,2.9,8.16,6.89
P756	5.23,2.97,1.64,0.43,5.79,4.44,0.4,1.61,3.96,4.78
P757	1.13,7.09,7.55,6.15,9.16,8.65,9.16,5.61,3.25,6.53
P758	7.59,0.5,3.82,8.31,1.61,6.63,6.81,4.92,0.22,3.66
P759	8.58,6.92,1.86,1.61,4.02,2.97,3.29,2.21,1.64,7.05
P760	5.53,1.31,4.1,2.79,0.41,1.85,2.41,1.06,6.2,2.1
P761	4.93,2.03,4.92,0.66,9.96,3.74,7.25,7.73,2.09,7.2
P762	2.94,2.24,8.02,2.46,6.15,5.69,6.97,0.76,5.43,6.33
P763	4.8,5.54,7.37,2.2,8.27,9.11,1.65,7.16,7.89,2.21
P764	2.57,2.08,3.61,1.03,8.85,2.2,7.35,9.99,9.19,2.67
P765	0.51,8.57,5.66,6.53,2.52,7.83,1.05,3.09,8.52,5.1
P766	8.91,0.49,0.56,5.78,7.07,2.8,6.74,7.43,6.46,0.85
P767	7.12,4.49,6.88,6.05,3.46,1.7,0.81,8.11,2.29,0.46
P768	4.23,0.9,7.28,5.05,0.8,5.28,7.29,5.28,2.05,4.57
P769	1.32,7.62,1.49,5.65,9.82,9.71,5.16,8.78,4.93,2.02
P770	4.39,9.87,8.72,5.89,9.3,1.72,9.48,9.77,3.06,5.03
P771	0.84,3.55,7.62,5.5,7.71,6.85,1.42,0.87,5.71,8.47
P772	8.28,0.55,8.2,2.82,4.64,0.85,5.89,4.14,9.2,0.96
P773	9.31,0.74,4.97,8.29,3.72,9.75,8.78,7.05,9.36,7.29
P774	7.52,0.28,7.22,0.5,3.46,4.39,2.23,5.3,3.16,4.47
P775	0.87,8.46,6.02,0.4,0.27,3.15,8.62,6.61,9.13,4.84
P776	0.58,2.74,8.62,8.26,6.1,8.82,3.31,6.97,2.97,5.74
P777	7.79,3.98,7.23,1.48,4.71,5.77,7.67,3.94,3.81,2.28
P778	8.79,3.76,9.62,2.19,4.82,4.17,7.54,6.54,0.16,0.68
P779	4.1,3.18,3.61,0.02,7.56,1.66,4.7,6.68,9.12,0.77
P780	0.46,5.26,3.36,0.98,0.14,8.62,9.08,9.92,3.42,5.14
P781	7.97,2.14,5.22,3.15,9.1,3.49,6.05,6.88,1.98,6.43
P782	2.55,6.42,9.24,5.22,7.28,3.52,3.07,8.66,9.99,6.13
P783	6.04,3.95,5.63,7.38,7.85,7.19,5.52,8.64,4.48,4.91
P784	9.05,2.2,5.22,6.14,2.95,6.45,5.76,6.52,3.91,5.27
P785	3.16,4.36,8.28,3.62,9.03,3.33,9.42,3.73,3.01,8.27
P786	9.27,9.35,7.48,8.56,5.95,1.15,8.1,8.05,2.88,2.51
P787	1.86,2.04,8.55,3.72,6.05,9.33,8.12,2.13,6.9,1.82
P788	9.09,7.11,6.3,4.99,4.18,1.83,8.62,0.29,3.39,8.28
P789	7.36,3.97,6.15,7.99,3.14,8.2,1.81,8.47,0.39,6.82
P790	3.26,4.79,9.88,2.24,4.46,6.35,8.41,0.03,6.98,0.97
P791	4.7,4.71,4.75,2.91,2.89,3.66,9.01,6.16,1.01,5.92
P792	7.28,1.86,2.0,9.37,1.3,7.03,9.32,2.71,8.79,2.04
P793	7.21,8.41,3.18,5.77,8.3,8.97,3.33,0.88,7.65,1.69
P794	2.93,6.28,2.77,6.37,5.14,0.23,3.81,6.42,3.63,5.68
P795	6.7,6.17,5.58,8.56,4.88,6.4,5.68,1.3,1.68,5.45
P796	2.56,5.96,6.66,5.68,0.99,5.96,3.9,3.6,3.64,0.95
P797	9.02,7.4,5.98,6.63,5.16,7.27,6.62,0.43,4.85,2.6
P798	3.59,4.16,5.87,4.75,3.4,6.8,4.79,5.99,6.36,4.39
P799	0.54,3.0,6.09,8.67,4.31,8.2,5.74,3.26,8.89,3.21
P800	6.29,4.13,2.6,6.71,4.78,1.03,7.91,3.17,1.28,7.94
P801	4.89,9.87,4.29,3.47,2.99,7.24,3.13,6.73,2.5,1.22
P802	4.71,0.16,8.67,7.42,9.56,8.53,7.48,3.6,8.57,2.47
P803	1.83,1.02,7.48,5.59,0.84,5.15,1.1,6.64,3.06,3.59
P804	2.93,2.02,6.44,1.76,8.59,9.4,4.04,7.69,3.63,0.1
P805	4.59,3.02,7.15,6.63,1.54,0.96,2.61,1.79,2.15,1.33
P806	6.59,7.42,1.0,9.18,4.16,4.26,8.45,6.09,6.86,8.97
P807	5.21,2.83,5.74,1.05,8.78,7.71,6.93,9.96,6.1,7.73
P808	1.96,2.66,9.57,8.31,8.46,2.5,0.13,3.32,9.17,3.13
P809	2.27,8.96,9.24,5.52,0.35,4.2,2.0,1.44,4.95,5.19
P810	3.61,4.62,0.56,3.43,5.26,9.27,3.5,5.63,9.96,6.21
P811	9.57,8.19,7.51,9.05,6.65,0.72,7.47,6.03,6.21,1.38
P812	4.8,8.68,1.62,1.02,7.16,4.84,7.89,4.78,5.82,1.96
P813	9.56,7.31,4.53,6.44,8.4,2.17,1.99,6.07,2.64,6.98
P814	3.69,5.65,2.81,3.21,8.74,0.2,6.97,3.72,5.34,6.57
P815	0.13,1.44,6.47,1.53,8.15,0.24,3.62,3.72,6.6,2.16
P816	2.5,7.82,8.74,5.96,8.96,1.23,5.17,8.55,7.45,7.75
P817	9.28,4.24,7.08,7.97,9.25,6.87,2.33,3.21,7.28,6.31
P818	6.33,8.49,1.06,3.95,4.89,9.74,0.84,1.41,8.33,2.81
P819	7.81,2.99,6.47,4.33,6.12,5.2,9.37,0.01,1.02,5.78
P820	2.75,1.79,0.63,1.04,2.21,3.43,7.14,2.24,4.9,3.77
P821	6.22,1.21,0.99,7.59,9.86,0.74,9.33,6.89,9.0,7.61
P822	3.86,9.69,7.18,4.72,7.58,8.77,4.99,4.05,0.86,0.66
P823	8.79,4.24,9.65,3.58,3.59,4.66,6.85,3.68,1.62,3.08
P824	7.2,1.02,2.98,5.52,1.99,0.12,4.25,4.77,4.93,5.06
P825	4.2,9.09,4.5,5.9,3.03,3.41,1.61,1.49,3.26,3.47
P826	3.2,3.15,5.57,7.53,4.12,5.77,2.93,1.09,9.65,5.08
P827	9.43,7.87,0.76,4.96,8.54,3.87,2.33,4.22,6.7,2.36
P828	2.5,0.35,4.51,4.48,7.65,6.6,7.31,4.12,3.18,9.6
P829	0.93,5.73,5.3,7.24,6.75,0.88,2.39,9.95,1.8,2.6
P830	7.72,4.56,6.06,6.47,7.12,6.33,9.42,4.15,6.06,3.83
P831	4.64,7.92,0.86,0.94,1.45,4.67,7.66,2.53,8.94,3.79
P832	1.17,3.1,0.06,6.34,2.22,2.69,2.51,2.19,9.56,0.98
P833	4.86,7.75,6.78,7.89,5.38,9.22,9.52,9.03,3.85,5.62
P834	1.62,5.19,3.27,1.21,1.63,7.55,9.24,9.06,2.26,4.73
P835	9.8,6.56,6.7,3.49,7.27,8.5,4.67,1.98,6.91,5.5
P836	0.62,3.73,3.9,3.97,3.77,0.57,1.84,8.53,7.04,4.97
P837	0.56,9.65,7.51,5.8,0.87,7.04,6.56,6.5,6.73,4.36
P838	1.42,1.51,3.06,1.66,3.53,4.95,8.67,0.01,1.02,5.46
P839	9.35,6.96,4.04,2.34,5.9,2.59,2.01,1.14,5.09,3.04
P840	1.36,1.51,9.91,2.82,0.58,5.85,6.52,7.54,7.35,5.22
P841	1.69,5.92,8.69,8.06,4.17,3.77,1.01,7.97,7.33,2.69
P842	1.78,9.14,8.69,3.36,7.8,2.01,3.62,6.42,8.79,7.0
P843	7.18,4.18,5.9,1.31,7.71,2.66,6.77,2.16,0.44,6.87
P844	7.95,0.23,7.67,1.49,5.12,8.59,4.17,5.85,9.57,5.51
P845	3.31,4.31,6.63,4.81,9.7,3.06,8.03,3.24,8.75,9.75
P846	5.49,2.76,2.19,5.3,7.52,4.76,1.34,5.8,4.38,4.69
P847	6.75,8.48,9.37,7.73,3.36,7.56,5.62,0.8,5.69,4.55
P848	8.55,1.59,6.05,3.0,3.92,2.8,2.16,9.51,9.96,8.65
P849	7.45,0.95,0.28,1.03,8.36,3.3,0.71,4.83,8.56,8.61
P850	9.78,5.44,8.74,4.83,7.01,6.53,4.42,8.12,7.85,3.07
P851	1.31,8.03,6.77,2.5,9.39,4.2,2.64,7.17,2.35,7.24
P852	1.61,2.17,8.45,7.46,3.15,5.81,2.82,2.71,4.31,4.52
P853	8.68,0.43,5.72,9.95,6.7,9.63,0.47,3.66,7.83,5.98
P854	3.58,3.96,4.46,6.36,5.37,0.39,9.05,0.07,6.96,3.41
P855	7.1,0.33,9.74,0.88,3.68,3.4,3.6,8.26,8.69,2.33
P856	0.64,6.68,6.28,9.21,2.04,1.23,8.13,2.59,5.86,2.3
P857	8.73,6.58,2.56,4.33,2.87,4.35,3.28,9.44,2.55,1.39
P858	3.21,8.65,0.31,3.41,8.51,9.23,1.35,9.59,0.76,5.09
P859	4.77,4.32,7.24,6.47,7.46,9.7,8.94,6.19,0.61,6.61
P860	0.63,2.36,9.77,4.23,8.93,1.91,4.45,6.9,5.18,4.51
P861	1.73,2.02,9.39,4.36,2.02,5.12,0.48,5.83,1.52,6.08
P862	5.98,9.32,7.67,5.81,1.02,6.23,8.55,4.11,2.71,4.66
P863	7.0,7.58,0.84,3.48,2.99,1.01,0.06,8.39,5.68,6.91
P864	1.93,2.24,7.7,5.82,7.16,1.57,9.89,4.15,0.19,2.71
P865	4.25,7.25,8.0,3.69,6.49,3.03,5.0,2.84,7.3,5.27
P866	4.02,0.79,3.28,6.59,1.03,0.52,4.08,7.97,7.96,8.97
P867	2.56,5.6,3.47,4.74,8.3,6.05,6.36,8.54,3.28,7.66
P868	0.24,7.09,0.14,9.31,0.56,6.41,9.97,7.93,7.45,7.65
P869	6.64,2.36,8.63,7.03,8.81,4.65,6.52,1.63,9.33,8.99
P870	3.14,4.49,4.0,5.39,4.32,5.72,8.11,7.31,2.01,1.02
P871	9.76,2.3,9.86,5.66,3.44,0.36,2.52,9.55,6.16,7.23
P872	3.61,8.88,0.9,9.03,0.68,0.58,9.13,9.92,8.19,8.71
P873	4.89,7.04,0.97,5.95,7.71,5.25,1.49,9.1,0.87,9.97
P874	3.8,4.9,4.13,7.73,5.94,1.32,7.69,2.96,0.51,9.85
P875	4.56,4.12,9.86,6.48,4.48,4.08,8.41,2.33,1.21,7.51
P876	9.83,0.48,8.66,3.01,0.59,1.65,8.66,8.58,4.92,0.21
P877	4.47,7.07,8.08,1.45,0.0,2.52,6.61,2.46,3.75,9.15
P878	4.03,2.03,0.79,2.3,0.42,9.52,3.15,4.66,2.43,8.36
P879	1.27,1.64,7.94,7.96,4.64,7.01,6.28,6.71,9.9,3.55
P880	0.4,9.38,8.46,3.78,2.41,5.02,3.76,2.74,7.32,4.74
P881	0.44,8.03,3.07,4.66,3.74,2.62,6.54,6.14,7.7,1.92
P882	6.47,3.82,5.04,0.41,4.07,2.51,9.73,2.13,1.3,5.2
P883	6.07,5.97,5.06,8.1,3.96,9.29,2.51,3.22,1.18,2.84
P884	9.4,5.34,7.62,5.79,8.29,8.46,5.23,2.19,8.19,5.88
P885	0.21,9.19,0.64,9.48,0.55,3.04,9.58,6.33,3.15,0.77
P886	4.33,4.71,9.23,4.65,5.26,7.69,6.15,1.24,1.79,9.66
P887	6.38,9.24,1.11,9.75,1.79,8.24,3.59,7.13,2.19,5.98
P888	8.25,4.58,2.71,2.68,7.14,0.59,3.42,9.61,3.01,5.49
P889	8.2,3.45,8.29,3.39,7.31,9.27,7.05,0.4,9.26,2.67
P890	3.34,9.13,3.41,6.22,1.19,1.0,4.16,5.91,1.26,0.71
P891	1.27,0.98,9.18,1.81,8.5,4.6,8.58,8.41,4.63,3.27
P892	9.86,5.45,6.68,0.07,1.76,9.61,5.01,0.72,9.12,3.07
P893	4.04,1.4,4.46,5.33,0.27,4.5,4.99,1.47,1.32,1.54
P894	9.62,1.36,6.06,2.72,2.23,0.75,5.76,8.88,8.68,4.11
P895	0.82,5.0,4.92,9.07,5.7,3.75,2.8,3.94,7.2,4.0
P896	8.21,3.3,7.71,2.01,3.59,1.04,5.41,2.14,2.95,7.12
P897	8.23,0.18,3.11,1.74,6.68,4.46,9.15,0.54,3.85,9.32
P898	5.53,5.28,7.05,0.85,7.08,7.11,7.0,7.09,5.4,3.81
P899	4.81,3.54,7.1,8.02,6.41,0.2,9.92,0.86,6.84,8.09
P900	1.74,4.3,3.9,1.71,4.96,5.82,2.01,8.78,6.32,1.23
P901	1.98,0.28,7.36,4.82,2.11,1.65,6.65,1.3,8.88,1.0
P902	8.31,0.57,3.3,1.08,4.97,4.72,0.25,9.77,5.3,6.4
P903	3.57,8.14,7.75,8.97,9.46,5.89,2.29,2.2,4.28,1.68
P904	1.49,1.14,0.49,9.84,0.77,2.45,6.28,5.28,5.16,9.79
P905	0.44,5.99,6.43,9.02,3.5,6.02,0.43,5.05,0.7,2.01
P906	8.77,3.96,9.71,3.42,3.23,8.5,8.73,9.9,3.73,9.95
P907	6.3,9.2,2.96,6.76,4.5,5.49,1.52,8.65,1.63,1.36
P908	7.69,5.23,8.5,5.95,4.67,9.59,5.07,8.31,6.88,0.94
P909	0.61,7.62,3.59,4.8,1.0,1.38,4.81,5.93,1.37,8.45
P910	9.59,6.95,1.03,6.51,1.24,5.15,0.17,2.27,7.73,1.1
P911	4.79,8.54,7.68,5.24,6.93,4.49,4.36,2.81,2.35,3.79
P912	0.51,3.27,6.63,1.18,6.69,7.76,3.78,9.29,4.56,6.73
P913	8.4,6.23,4.43,0.69,3.82,9.57,3.3,8.81,3.43,3.48
P914	5.67,3.64,2.24,4.22,4.24,5.47,8.48,3.68,2.1,6.47
P915	2.84,2.03,0.71,3.04,4.26,8.02,0.73,4.56,6.61,0.21
P916	3.58,8.07,0.38,3.03,2.22,1.63,7.02,9.2,9.19,3.11
P917	1.17,3.85,7.98,7.74,8.1,6.74,1.97,5.06,9.13,5.42
P918	1.14,5.16,8.06,6.75,3.0,4.96,5.24,3.66,8.56,7.41
P919	4.24,1.48,8.04,0.62,7.95,1.29,3.98,9.04,7.17,7.69
P920	1.26,6.15,5.0,5.2,4.47,6.45,4.39,0.18,3.26,4.73
P921	4.94,5.17,5.27,2.38,6.95,8.62,4.5,3.6,7.56,5.76
P922	0.23,9.29,4.17,5.73,7.77,2.74,4.92,6.08,7.86,9.27
P923	4.63,7.94,5.87,1.16,7.41,4.61,5.32,0.83,3.85,1.58
P924	3.13,7.24,1.42,8.3,5.19,5.09,1.83,0.66,1.85,2.08
P925	7.93,8.49,2.5,6.6,5.69,4.33,7.3,7.34,3.92,7.76
P926	1.83,6.64,5.74,5.05,7.55,1.4,0.57,5.1,6.87,8.95
P927	5.2,0.64,6.53,0.41,5.31,8.86,7.39,0.79,6.75,6.07
P928	1.64,3.16,6.76,9.53,0.85,4.42,1.38,3.38,9.45,1.08
P929	4.45,6.9,8.73,6.76,7.5,0.45,5.71,7.55,7.49,8.81
P930	9.85,7.29,0.9,2.0,8.15,2.7,9.0,0.89,5.51,7.12
P931	8.44,8.64,3.37,2.9,5.59,9.41,3.94,4.17,1.18,2.23
P932	1.36,6.17,3.47,1.94,3.98,2.33,4.73,8.47,3.8,7.59
P933	5.74,2.69,0.15,4.77,7.48,9.96,4.73,1.14,7.34,2.2
P934	4.23,3.96,9.69,5.57,4.89,6.82,7.1,3.5,0.69,3.82
P935	8.9,4.44,3.1,4.62,8.53,9.19,5.64,1.51,9.67,5.51
P936	1.02,9.23,3.72,6.63,2.03,9.11,8.31,5.71,9.91,1.91
P937	6.97,0.73,5.68,7.93,5.29,2.82,0.32,8.51,7.58,6.4
P938	9.69,0.62,1.26,1.27,8.67,5.02,3.36,5.35,7.07,8.71
P939	4.24,1.6,6.54,4.75,9.34,4.16,3.94,5.87,8.84,7.06
P940	1.49,3.35,8.2,3.25,8.23,9.58,0.41,3.03,0.5,0.8
P941	1.86,8.87,1.27,6.3,9.44,7.66,9.64,1.82,5.93,2.63
P942	2.05,7.95,4.58,4.54,6.11,8.43,1.26,5.63,6.71,9.86
P943	4.47,0.72,1.29,1.43,9.34,6.74,7.97,2.87,1.49,5.82
P944	5.93,9.41,0.84,7.26,1.97,4.73,3.07,0.73,1.17,7.06
P945	9.09,6.24,2.41,8.68,8.33,6.5,1.34,6.44,2.58,3.86
P946	4.35,9.11,0.73,6.97,7.44,7.83,3.53,2.18,2.51,7.3
P947	9.73,0.69,2.22,9.04,1.41,5.42,1.56,2.21,6.82,0.76
P948	0.56,4.67,3.62,4.45,8.16,4.11,4.18,3.15,1.31,9.2
P949	7.11,2.36,7.26,1.32,6.15,6.95,9.21,0.42,8.12,0.79
P950	7.39,2.51,6.89,2.36,8.0,2.06,8.96,9.15,2.51,0.08
P951	9.39,4.69,8.36,7.22,3.89,1.18,0.09,2.05,4.09,5.24
P952	6.82,6.32,8.05,5.93,8.0,2.8,7.49,2.39,4.32,6.3
P953	6.49,2.89,4.97,5.29,3.78,8.65,5.4,9.66,2.31,3.1
P954	2.05,9.99,5.04,2.06,1.91,5.19,5.88,0.97,4.94,8.21
P955	7.94,2.72,7.06,3.97,9.22,3.92,9.55,9.97,7.55,7.8
P956	8.72,7.29,2.4,9.2,5.76,9.24,1.15,0.82,2.94,5.46
P957	1.22,0.18,6.61,1.6,7.68,3.57,1.38,8.77,7.85,6.62
P958	2.99,2.05,0.68,1.38,8.76,4.74,8.8,5.83,6.06,3.26
P959	5.43,5.26,8.97,7.97,6.85,4.57,2.34,6.8,3.06,6.44
P960	1.03,1.66,6.32,3.55,8.84,2.76,7.32,1.98,8.4,2.07
P961	3.36,9.17,8.22,5.15,1.99,1.94,7.95,0.11,5.52,9.52
P962	6.09,3.6,9.36,1.64,7.0,6.2,7.4,4.36,5.73,3.84
P963	2.83,4.77,9.84,7.69,1.64,0.96,7.16,2.21,9.17,5.7
P964	7.06,9.93,6.94,0.47,0.89,1.95,8.42,1.64,4.1,5.26
P965	7.4,1.89,8.37,1.38,1.9,8.32,7.46,6.11,0.03,3.21
P966	4.24,6.74,1.43,4.6,9.8,1.35,9.51,1.73,7.67,4.82
P967	5.16,4.65,7.48,7.16,2.12,8.25,2.72,3.16,8.09,8.4
P968	6.82,6.51,2.99,2.03,0.05,7.87,7.83,3.45,7.51,3.65
P969	3.51,6.3,4.9,1.98,8.41,4.59,4.52,2.47,8.09,6.15
P970	8.75,9.28,7.93,8.88,1.94,0.35,2.08,3.63,4.49,1.55
P971	7.82,7.37,5.05,1.23,5.03,6.92,7.44,9.21,4.33,6.67
P972	9.13,4.59,6.18,3.21,7.26,8.21,5.27,6.19,6.2,9.02
P973	1.3,7.41,7.99,8.29,7.44,9.44,3.36,2.07,2.71,1.21
P974	6.16,0.3,2.78,0.12,8.77,0.16,6.74,9.57,9.3,2.85
P975	3.84,6.35,3.96,5.03,5.37,4.18,9.85,0.84,1.4,8.96
